Animal ID,Animal Type,Source,Source Date,Intake Region,Surrender Reason,Status Date,Status,Outcome Eval Cat,Primary Breed,Primary Color,Gender,DOB,Age Years,Age Months
429170,Rabbit,Owner Surrender,03/31/2017 14:33,Maple Ridge Branch,Moving House,04/15/2017 09:52,Adopted Altered,TR,American,White,Male,03/31/2015,7,8
430510,Rabbit,Stray,04/20/2017 12:06,Campbell River Branch,,04/20/2017 15:50,Redeemed,H,Lop Eared,Brown,Male,04/20/2015,7,7
422635,Rabbit,Returns,03/23/2017 14:47,North Cariboo District Branch,,04/22/2017 14:06,Adopted Altered,H,Palomino,Tan,Female,01/06/2015,7,11
428052,Rabbit,Stray,03/17/2017 15:21,Abbotsford Branch,,04/22/2017 16:06,Adopted Altered,H,Dutch,White,Male,03/17/2016,6,9
427266,Rabbit,Stray,03/08/2017 13:35,West Vancouver Branch,,04/24/2017 16:05,Adopted Altered,TM,Californian,Pointed White/Himi,Female,03/12/2016,6,9
427267,Rabbit,Stray,03/08/2017 13:35,West Vancouver Branch,,04/24/2017 16:05,Adopted Altered,TM,Californian,White,Female,03/12/2016,6,9
428879,Rabbit,Stray,03/28/2017 15:11,Maple Ridge Branch,,04/27/2017 12:02,Adopted Altered,H,American,Grey,Male,03/28/2014,8,8
429213,Rabbit,Owner Surrender,04/01/2017 11:49,Vancouver Branch,Abandoned By A Friend Or Relative,04/27/2017 12:16,Adopted Altered,H,Lionhead,Grey,Female,10/01/2014,8,2
426873,Rabbit,Owner Surrender,03/02/2017 15:58,Abbotsford Branch,No Time,04/29/2017 15:49,Adopted Altered,H,Lionhead,White,Male,09/02/2016,6,3
426874,Rabbit,Owner Surrender,03/02/2017 15:58,Abbotsford Branch,No Time,04/29/2017 15:49,Adopted Altered,H,Lionhead,Grey,Male,09/02/2016,6,3
430541,Rabbit,Owner Surrender,04/20/2017 14:23,Abbotsford Branch,No Time,04/30/2017 16:18,Adopted Altered,H,Lionhead,Black,Male,01/26/2013,9,10
430542,Rabbit,Owner Surrender,04/20/2017 14:23,Abbotsford Branch,No Time,04/30/2017 16:18,Adopted Altered,H,Lionhead,Dark Grey,Male,01/26/2013,9,10
429297,Rabbit,Owner Surrender,04/02/2017 15:27,Nanaimo & District Branch,Unable To Find Home,05/02/2017 12:15,Adopted Altered,TR,American,Tan,Female,11/14/2016,6,1
427564,Rabbit,Owner Surrender,03/18/2017 13:14,Campbell River Branch,Too Many Other Animals,05/03/2017 14:33,Adopted Altered,TR,Havana,Black,Male,12/13/2016,6,0
431765,Rabbit,Stray,05/04/2017 12:07,Campbell River Branch,,05/11/2017 12:45,Euthanized by Offsite Vet,TM,Holland Lop,Brown,Male,05/10/2012,5,0
430048,Rabbit,Owner Surrender,04/12/2017 15:13,Powell River & District Branch,Death Of Owner,05/05/2017 15:46,Adopted Unaltered,H,Holland Lop,Orange,Female,04/12/2015,7,8
428191,Rabbit,Owner Surrender,03/20/2017 12:08,South Okanagan/Similkameen Branch,No Longer Wanted,05/06/2017 12:15,Adopted Altered,H,Californian,White,Male,03/20/2016,6,8
427818,Rabbit,Owner Surrender,03/15/2017 16:03,Nelson Branch,Other,05/10/2017 15:11,Adopted Altered,H,Dutch,Lilac Smoke,Female,12/25/2016,5,11
427816,Rabbit,Owner Surrender,03/15/2017 16:03,Nelson Branch,Other,05/10/2017 15:11,Adopted Altered,H,Dutch,White,Male,12/25/2016,5,11
431519,Rabbit,Stray,05/01/2017 15:40,Kamloops & District Branch,,05/10/2017 14:45,Adopted Altered,TR,Mini Rex,Brown Brindle,Female,05/01/2016,6,7
431710,Rabbit,Owner Surrender,05/03/2017 15:16,Comox Valley & District Branch,Owner Had Allergies,05/10/2017 15:47,Adopted Altered,H,Dutch,Black,Male,,,
426771,Rabbit,Stray,03/01/2017 14:45,Kamloops & District Branch,,03/27/2017 14:13,Adopted Altered,H,Polish Dwarf,White,Male,12/02/2016,6,0
385832,Rabbit,Returns,04/28/2017 16:28,Alberni-Clayoquot Branch,,05/20/2017 13:17,Adopted Altered,TR,English Spot,White,Female,10/22/2015,7,1
430685,Rabbit,Owner Surrender,04/21/2017 13:34,Maple Ridge Branch,Owner Had Allergies,05/21/2017 13:02,Adopted Altered,H,Rex,Black,Male,04/21/2016,6,7
433320,Rabbit,Owner Surrender,05/23/2017 12:41,South Peace Branch,Unable To Find Home,05/26/2017 11:31,Redeemed,H,Holland Lop,Sable,Female,03/09/2015,7,9
433323,Rabbit,Owner Surrender,05/23/2017 12:47,South Peace Branch,Unable To Find Home,05/26/2017 11:45,Redeemed,H,Dutch,Sable,Female,10/03/2014,8,2
429155,Rabbit,Stray,03/31/2017 14:16,Maple Ridge Branch,,04/18/2017 14:58,Adopted Unaltered,H,Lionhead,White,Male,02/09/2017,5,10
427322,Rabbit,Stray,03/09/2017 13:12,Kamloops & District Branch,,05/24/2017 15:33,Adopted Altered,H,American,Chocolate Agouti,Female,03/10/2016,6,9
430995,Rabbit,Owner Surrender,04/25/2017 14:28,Maple Ridge Branch,Owner Sick,05/13/2017 11:48,Adopted Altered,TR,Flemish Giant,Grey,Male,04/25/2014,8,7
432166,Rabbit,Owner Surrender,05/10/2017 10:33,Victoria Branch,No Time,05/25/2017 12:22,Adopted Altered,TR,American,Black,Female,02/18/2017,5,10
432167,Rabbit,Owner Surrender,05/10/2017 10:33,Victoria Branch,No Time,05/25/2017 12:22,Adopted Altered,TR,American,Black,Male,02/18/2017,5,10
433931,Rabbit,Stray,05/30/2017 13:36,Kelowna Branch,,06/06/2017 10:51,Euthanized,TR,Dwarf,White,Male,05/30/2016,1,0
431880,Rabbit,Stray,05/05/2017 16:13,Abbotsford Branch,,06/06/2017 15:15,Adopted Altered,H,Dutch,Tan,Female,,,
433247,Rabbit,Stray,05/21/2017 15:45,Burnaby Branch,,07/07/2017 15:00,Euthanized by Offsite Vet,UU,Dutch,Black,Female,05/25/2012,5,1
434354,Rabbit,Stray,06/04/2017 16:24,Burnaby Branch,,06/21/2017 16:40,Adopted Altered,H,English Spot,White,Male,06/04/2015,7,6
433179,Rabbit,Owner Surrender,05/20/2017 12:54,Maple Ridge Branch,Owner Sick,06/19/2017 14:36,Adopted Altered,H,Mini Lop,Cream,Male,11/20/2016,6,0
430847,Rabbit,Owner Surrender,04/23/2017 12:10,Victoria Branch,Owner Sick,06/24/2017 13:34,Adopted Altered,H,Lionhead,Fawn,Female,10/23/2016,6,1
430848,Rabbit,Owner Surrender,04/23/2017 12:10,Victoria Branch,Owner Sick,06/24/2017 13:34,Adopted Altered,H,Lionhead,Fawn,Female,10/23/2016,6,1
431608,Rabbit,Stray,05/02/2017 15:03,Kamloops & District Branch,,07/04/2017 16:02,Adopted Altered,H,American Sable,Brown,Female,05/02/2015,7,7
429161,Rabbit,Stray,03/31/2017 14:30,Williams Lake & District Branch,,07/05/2017 14:09,Adopted Altered,TR,Dwarf,Ruby Eyed White,Male,03/31/2015,7,8
431447,Rabbit,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,,07/07/2017 13:07,Adopted Altered,TR,English Lop,Grey,Female,04/19/2017,5,7
431449,Rabbit,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,,07/01/2017 13:38,Adopted Altered,TR,English Lop,Brown,Male,04/19/2017,5,7
431450,Rabbit,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,,06/28/2017 16:10,Adopted Unaltered,TR,English Lop,Black,Male,04/19/2017,5,7
431451,Rabbit,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,,07/01/2017 13:38,Adopted Altered,TR,English Lop,Brown,Male,04/19/2017,5,7
427260,Rabbit,Owner Surrender,03/08/2017 13:18,Victoria Branch,Unable To Find Home,07/12/2017 12:17,Adopted Altered,H,American,Black,Female,,,
427261,Rabbit,Owner Surrender,03/08/2017 13:18,Victoria Branch,Unable To Find Home,07/12/2017 12:17,Adopted Altered,H,American,Black,Male,,,
431959,Rabbit,Stray,05/07/2017 12:49,Maple Ridge Branch,,07/14/2017 17:36,Adopted Altered,H,Lionhead,Tan,Male,05/07/2016,6,7
428032,Rabbit,Owner Surrender,03/17/2017 14:33,Maple Ridge Branch,No Time,07/17/2017 14:02,Adopted Altered,H,Dutch,Brown Brindle,Male,03/17/2016,6,9
427417,Rabbit,Stray,03/10/2017 13:51,Burnaby Branch,,07/18/2017 15:32,Adopted Altered,TR,American,White,Male,03/10/2016,6,9
427418,Rabbit,Stray,03/10/2017 13:51,Burnaby Branch,,07/18/2017 15:32,Adopted Altered,H,Holland Lop,Brown,Female,03/10/2016,6,9
434779,Rabbit,Humane Officer Surrendered,06/09/2017 13:41,Burnaby Branch,,07/27/2017 12:07,Adopted Altered,TR,Dutch,Black,Female,06/13/2014,8,6
432911,Rabbit,Stray,05/17/2017 13:55,South Peace Branch,,07/29/2017 16:22,Adopted Altered,TR,American,Sable,Male,12/28/2015,6,11
432944,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,08/01/2017 11:29,Adopted Altered,TM,Rex,Brown,Female,09/19/2016,6,2
434123,Rabbit,Stray,06/01/2017 14:02,Vernon & District Branch,,08/11/2017 15:18,Adopted Altered,H,Dwarf,White,Male,06/02/2015,7,6
434201,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,08/14/2017 16:23,Adopted Unaltered,TM,Lionhead,Brown,Female,06/01/2017,5,6
432947,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,08/14/2017 16:23,Adopted Unaltered,TM,Lionhead,Brown,Female,09/19/2016,6,2
434196,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,08/21/2017 13:41,Adopted Unaltered,TM,Lionhead,Brown,Male,06/01/2017,5,6
427147,Rabbit,Owner Surrender,03/06/2017 17:27,Maple Ridge Branch,No Longer Wanted,04/11/2017 13:28,Adopted Altered,H,American,Cream,Male,11/07/2016,6,1
434195,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,09/17/2017 13:11,Adopted Unaltered,TM,Lionhead,Grey,Male,06/01/2017,5,6
434042,Rabbit,Owner Surrender,05/31/2017 15:27,Abbotsford Branch,No Time,06/07/2017 12:38,Adopted Altered,H,Dutch,Grey,Male,05/31/2013,9,6
434247,Rabbit,Stray,06/03/2017 09:16,Abbotsford Branch,,09/22/2017 16:01,Adopted Unaltered,TR,Lionhead,Black,Male,12/03/2016,6,0
431766,Rabbit,Stray,05/04/2017 12:07,Campbell River Branch,,07/07/2017 16:19,Adopted Altered,TR,Holland Lop,Tan,Male,05/11/2013,9,7
433142,Rabbit,Stray,05/19/2017 17:19,Victoria Branch,,10/22/2017 11:36,Adopted Altered,TR,American,Black,Male,04/28/2017,5,7
433143,Rabbit,Stray,05/19/2017 17:19,Victoria Branch,,10/22/2017 11:36,Adopted Altered,TR,American,Grey,Male,04/28/2017,5,7
432542,Rabbit,Stray,05/13/2017 09:09,Comox Valley & District Branch,,05/14/2017 08:53,Euthanized by Offsite Vet,UU,Dutch,Brown,Unknown,,,
431453,Rabbit,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,,07/26/2017 16:47,Adopted Altered,TR,French Lop,Brown,Female,09/19/2016,6,2
432950,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,06/16/2017 12:36,Adopted Altered,TM,Lionhead,Black,Male,01/19/2017,5,10
434382,Rabbit,Agency / Shelter,06/05/2017 11:11,Alberni-Clayoquot Branch,,06/18/2017 16:04,Transfer Out,TR,Holland Lop,Beige,Male,06/05/2015,7,6
427266,Rabbit,Returns,05/03/2017 12:19,West Vancouver Branch,,12/23/2017 12:21,Adopted Altered,TM,Californian,Pointed White/Himi,Female,03/12/2016,6,9
428190,Rabbit,Owner Surrender,03/20/2017 12:08,South Okanagan/Similkameen Branch,No Longer Wanted,06/15/2017 15:04,Adopted Altered,H,Californian,White,Male,03/20/2016,6,8
432212,Rabbit,Shelter Offspring,05/10/2017 13:44,Kamloops & District Branch,,04/28/2018 15:01,Adopted Altered,TR,American,Black,Female,05/09/2017,5,7
432213,Rabbit,Shelter Offspring,05/10/2017 13:44,Kamloops & District Branch,,04/28/2018 15:01,Adopted Altered,TR,American,Black,Male,05/09/2017,5,7
434194,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,08/31/2017 10:20,Adopted Unaltered,TM,Lionhead,Grey,Male,06/01/2017,5,6
434200,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,08/13/2017 16:05,Adopted Unaltered,TM,Lionhead,Brown,Male,06/01/2017,5,6
434198,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,08/13/2017 16:05,Adopted Unaltered,TM,Lionhead,Black,Female,06/01/2017,5,6
432942,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,06/30/2018 13:42,Adopted Altered,TR,Mini Rex,White,Female,01/19/2017,5,10
432943,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,06/30/2018 13:42,Adopted Altered,TR,Dwarf,Grey,Female,11/18/2016,6,1
431452,Rabbit,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,,07/15/2017 15:08,Adopted Altered,TR,French Lop,Grey,Female,06/20/2016,6,5
432491,Rabbit,Stray,05/12/2017 14:20,Nelson Branch,,05/18/2017 13:10,Adopted Unaltered,H,Lionhead,Grey,Male,11/12/2015,7,1
390139,Rabbit,Returns,04/02/2017 12:26,Victoria Branch,No Longer Wanted,06/30/2017 13:41,Adopted Altered,H,Lop Eared,Grey,Male,07/09/2014,8,5
432035,Rabbit,Stray,05/08/2017 17:06,Powell River & District Branch,,05/26/2017 16:44,Euthanized by Offsite Vet,UU,Havana,Brown,Male,03/27/2017,0,0
430947,Rabbit,Owner Surrender,04/24/2017 16:20,Sunshine Coast Branch ,Landlord Does Not Allow Pets,05/10/2017 10:30,Post-operative Death,UU,Lionhead,White,Female,04/24/2014,3,0
431448,Rabbit,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,,06/14/2017 11:39,Euthanized by Offsite Vet,TR,English Lop,White,Female,04/19/2017,0,0
431454,Rabbit,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,,05/26/2017 11:06,Euthanized by Offsite Vet,UU,English Lop,White,Unknown,04/19/2017,0,0
430316,Rabbit,Stray,04/18/2017 12:06,Powell River & District Branch,,07/07/2017 14:12,Released by Agency,TR,English Lop,Brown,Female,06/14/2015,7,6
429353,Rabbit,Stray,04/03/2017 12:53,Powell River & District Branch,,05/10/2017 23:14,Released by Agency,TM,Havana,White,Female,04/03/2015,7,8
434406,Rabbit,Owner Surrender,06/05/2017 14:52,Victoria Branch,Rescue,07/22/2017 12:54,Adopted Altered,H,Palomino,Gold,Male,06/05/2016,2,6
365227,Rabbit,Returns,06/04/2017 09:59,Victoria Branch,,07/22/2017 12:54,Adopted Altered,H,American,Black,Female,03/14/2015,7,9
429710,Rabbit,Stray,04/07/2017 16:07,Kamloops & District Branch,,08/29/2017 17:08,Adopted Altered,TR,Rex,Black,Female,04/28/2016,6,7
432948,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,07/21/2017 11:18,Adopted Altered,TM,Lionhead,Brown,Male,09/19/2016,6,2
432949,Rabbit,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,,07/13/2017 11:36,Adopted Altered,TM,Dwarf,Brown,Male,09/19/2016,6,2
439603,Rabbit,Stray,08/03/2017 14:10,North Cariboo District Branch,,07/20/2018 16:35,Deceased,,Rex,Tan,Female,08/16/2015,2,11
443104,Rabbit,Stray,09/12/2017 12:38,Abbotsford Branch,,09/15/2017 08:53,Euthanized by Offsite Vet,UU,Dutch,Brown Brindle,Unknown,09/12/2014,3,0
440922,Rabbit,Owner Surrender,08/19/2017 15:31,Abbotsford Branch,Other,10/18/2017 11:26,Unresolved File,TR,Angora,White,Male,02/19/2015,7,9
444278,Rabbit,Stray,09/25/2017 12:49,Comox Valley & District Branch,,09/25/2017 12:52,Euthanized by Offsite Vet,UU,American,Grey,Unknown,05/25/2017,0,4
439146,Rabbit,Stray,07/29/2017 15:55,Comox Valley & District Branch,,07/31/2017 09:13,Euthanized by Offsite Vet,UU,American,Brown,Unknown,,,
439149,Rabbit,Stray,07/29/2017 16:11,Comox Valley & District Branch,,07/31/2017 09:13,Euthanized by Offsite Vet,UU,American,Black,Unknown,,,
442573,Rabbit,Stray,08/24/2017 10:49,West Kootenay & District Branch,,09/13/2017 11:16,Unassisted Death - In Foster,H,New Zealand,White,Unknown,09/05/2017,0,0
442574,Rabbit,Stray,08/24/2017 10:49,West Kootenay & District Branch,,09/13/2017 11:17,Unassisted Death - In Foster,H,New Zealand,White,Unknown,09/05/2017,0,0
442575,Rabbit,Stray,08/24/2017 10:49,West Kootenay & District Branch,,09/13/2017 11:17,Unassisted Death - In Foster,H,New Zealand,White,Unknown,09/05/2017,0,0
442576,Rabbit,Stray,08/24/2017 10:49,West Kootenay & District Branch,,09/13/2017 11:17,Unassisted Death - In Foster,H,New Zealand,White,Unknown,09/05/2017,0,0
446271,Rabbit,ACO Impound,10/18/2017 11:35,Maple Ridge Branch,,04/16/2018 12:13,Unassisted Death,TR,Rex,White,Male,10/18/2014,3,5
435626,Rabbit,Humane Officer Surrendered,06/17/2017 12:31,Burnaby Branch,,06/20/2017 15:09,Unassisted Death,H,Dutch,White,Male,05/06/2017,0,0
437531,Rabbit,Stray,07/12/2017 09:29,Comox Valley & District Branch,,07/17/2017 12:05,Euthanized by Offsite Vet,UU,American,Black,Unknown,01/12/2017,0,6
436330,Rabbit,Stray,06/25/2017 12:44,Burnaby Branch,,06/30/2017 16:08,Transfer Out,TM,Dutch,Grey,Unknown,,,
434406,Rabbit,Returns,12/18/2017 09:32,Victoria Branch,Rescue,12/22/2018 11:07,Euthanized by Offsite Vet,UU,Palomino,Gold,Male,06/05/2016,2,6
444932,Rabbit,Stray,10/02/2017 14:11,Kelowna Branch,,10/18/2017 11:30,Unassisted Death,H,American,Smoke,Female,08/07/2017,0,0
439973,Rabbit,Owner Surrender,08/08/2017 16:46,Comox Valley & District Branch,Owner Sick,08/26/2017 12:59,Adopted Unaltered,H,American,Grey,Male,06/08/2017,5,6
443493,Rabbit,Owner Surrender,09/15/2017 13:55,Parksville-Qualicum Beach & District Branch,No Longer Wanted,11/23/2017 13:17,Adopted Altered,TR,Palomino,Orange,Female,09/16/2014,8,3
397474,Rabbit,Returns,07/15/2017 14:26,Comox Valley & District Branch,Other,07/20/2017 16:08,Euthanized,UU,American,Gold,Female,01/09/2016,1,6
439609,Rabbit,Owner Surrender,08/03/2017 15:02,Kelowna Branch,Unable To Find Home,08/04/2017 15:29,Adopted Altered,H,Lionhead,Fox,Female,08/03/2015,7,4
449547,Rabbit,Stray,11/28/2017 15:19,Williams Lake & District Branch,,01/02/2018 14:13,Adopted Altered,H,Mini Rex,Black,Female,12/01/2015,7,0
437296,Rabbit,Owner Surrender,07/06/2017 15:15,North Peace Branch,Moving House,10/17/2017 15:43,Adopted Altered,TR,New Zealand,White,Male,04/07/2017,5,8
438287,Rabbit,Stray,07/20/2017 14:42,Quesnel & District Branch,,11/14/2017 14:57,Adopted Altered,H,Lionhead,White,Male,04/26/2017,5,7
447227,Rabbit,Owner Surrender,10/28/2017 11:45,Williams Lake & District Branch,No Time,11/23/2017 13:36,Adopted Altered,H,Holland Lop,Black,Male,06/15/2017,5,6
436509,Rabbit,Stray,06/27/2017 13:45,Vernon & District Branch,,07/20/2017 14:04,Adopted Altered,H,Angora,Brown,Female,06/27/2016,6,5
447858,Rabbit,Stray,11/04/2017 13:52,Kelowna Branch,,05/15/2018 15:18,Adopted Altered,TR,American,Smoke,Male,08/08/2017,5,4
445661,Rabbit,Owner Surrender,10/11/2017 11:47,Victoria Branch,Other,12/05/2017 17:04,Adopted Altered,TR,Lionhead,White,Female,04/11/2017,5,8
438301,Rabbit,Stray,07/20/2017 15:47,Richmond Community Animal Centre,,05/31/2019 13:37,Adopted Altered,H,American,Brown Brindle,Female,,,
438302,Rabbit,Stray,07/20/2017 15:47,Richmond Community Animal Centre,,05/31/2019 13:37,Adopted Altered,H,American,Fawn,Female,07/19/2017,5,4
446993,Rabbit,Returns,11/07/2017 12:39,Powell River & District Branch,No Time,11/08/2017 15:44,Adopted Altered,H,Mini Lop,Grey,Female,10/25/2015,7,1
435612,Rabbit,Stray,06/17/2017 10:46,Powell River & District Branch,,06/19/2017 17:12,Redeemed,TR,English Lop,Grey,Female,,,
445525,Rabbit,Shelter Offspring,10/09/2017 12:09,Kamloops & District Branch,,10/12/2017 20:31,Unassisted Death,UU,Rex,Black,Unknown,10/09/2017,0,0
445525,Rabbit,Shelter Offspring,10/09/2017 12:09,Kamloops & District Branch,,10/12/2017 20:31,Unassisted Death,UU,Rex,Black,Unknown,10/09/2017,0,0
436452,Rabbit,Stray,06/27/2017 11:11,Kamloops & District Branch,,07/19/2017 13:41,Post-operative Death,UU,Dwarf,White,Male,06/27/2016,1,0
436526,Rabbit,Stray,06/27/2017 14:51,West Vancouver Branch,,06/27/2017 15:16,Redeemed,TM,Netherland Dwarf,White,Female,06/27/2016,6,5
435010,Rabbit,Owner Surrender,06/11/2017 13:22,Abbotsford Branch,Behaviour - Destructive (Chews/Digs/Scratches/etc),06/29/2017 16:39,Adopted Altered,H,Lop Eared,White,Female,12/11/2016,6,0
435013,Rabbit,Owner Surrender,06/11/2017 13:22,Abbotsford Branch,Behaviour - Destructive (Chews/Digs/Scratches/etc),06/29/2017 16:39,Adopted Altered,H,Rex,Brown,Male,06/11/2016,6,6
435102,Rabbit,Owner Surrender,06/12/2017 12:38,Cowichan & District Branch,Divorce,08/11/2017 12:36,Adopted Altered,TR,Angora,Grey,Male,06/13/2015,7,6
436086,Rabbit,Owner Surrender,06/22/2017 10:46,Abbotsford Branch,No Longer Wanted,07/05/2017 12:47,Adopted Altered,H,Holland Lop,Tan,Male,08/22/2016,6,3
431449,Rabbit,Returns,08/09/2017 15:49,Powell River & District Branch,,08/10/2017 09:58,Released by Agency,TR,English Lop,Brown,Male,04/19/2017,5,7
431450,Rabbit,Returns,08/09/2017 15:54,Powell River & District Branch,,08/10/2017 09:59,Released by Agency,TR,English Lop,Black,Male,04/19/2017,5,7
431451,Rabbit,Returns,08/09/2017 15:58,Powell River & District Branch,,08/10/2017 09:59,Released by Agency,TR,English Lop,Brown,Male,04/19/2017,5,7
435100,Rabbit,Owner Surrender,06/12/2017 12:38,Cowichan & District Branch,Divorce,07/09/2017 09:34,Adopted Altered,TR,Angora,White,Male,06/12/2015,7,6
437386,Rabbit,Stray,07/09/2017 11:59,Maple Ridge Branch,,07/19/2017 13:15,Unassisted Death,H,American,White,Male,,,
437099,Rabbit,Stray,07/05/2017 14:44,East Kootenay Branch,,07/21/2017 13:50,Adopted Altered,TR,Lionhead,Brown,Male,02/05/2017,5,10
438303,Rabbit,Stray,07/20/2017 15:47,Richmond Community Animal Centre,,08/19/2017 12:38,Transfer Out,H,American,Brown Brindle,Female,07/19/2017,5,4
438304,Rabbit,Stray,07/20/2017 15:47,Richmond Community Animal Centre,,08/19/2017 12:38,Transfer Out,H,American,Brown Brindle,Female,07/19/2017,5,4
438305,Rabbit,Stray,07/20/2017 15:47,Richmond Community Animal Centre,,08/19/2017 12:39,Transfer Out,H,American,Brown Brindle,Female,07/19/2017,5,4
438306,Rabbit,Stray,07/20/2017 15:47,Richmond Community Animal Centre,,08/10/2017 12:47,Unassisted Death - In Foster,UU,American,Brown Brindle,Female,07/19/2017,0,0
438307,Rabbit,Stray,07/20/2017 15:47,Richmond Community Animal Centre,,08/10/2017 12:48,Unassisted Death - In Foster,UU,American,Brown Brindle,Female,07/19/2017,0,0
438308,Rabbit,Stray,07/20/2017 15:47,Richmond Community Animal Centre,,08/19/2017 12:39,Transfer Out,H,American,Brown Brindle,Female,07/19/2017,5,4
438309,Rabbit,Stray,07/20/2017 15:47,Richmond Community Animal Centre,,08/19/2017 12:39,Transfer Out,H,American,Brown Brindle,Female,07/19/2017,5,4
437097,Rabbit,Stray,07/05/2017 14:44,East Kootenay Branch,,07/22/2017 14:28,Adopted Altered,H,Lop Eared,Tan,Male,02/05/2017,5,10
